Unix Time,Formatted Time,Latitude,Longitude,Altitude,Fix,SIV,Unixtime,RSSI,SNR,Freqerr,Radio State
1741525069.1905768,2025-03-09-12-57-49, 52.6694908,-1.5230736,152.3999939,3,28,362, -81.000, 13.0000, 84189.219, 0
1741525069.8207917,2025-03-09-12-57-49, 52.6694908,-1.5230736,152.4120026,3,29,362, -93.000, 8.5000, 84214.406, 0
1741525069.9501626,2025-03-09-12-57-49, 52.6694908,-1.5230736,1617099.2500000,3,17,362, -90.000, 6.7500, 84214.406, -7
1741525070.269412,2025-03-09-12-57-50, 52.6694908,-1.5230737,152.4230042,3,29,362, -87.000, 12.0000, 84189.219, 0
1741525070.448458,2025-03-09-12-57-50, 52.6694908,-1.5230739,152.4369965,3,30,362, -84.000, 4.0000, 7115.469, 0
1741525070.9971213,2025-03-09-12-57-50, 52.6694908,-1.5230742,152.4530029,3,30,362, -86.000, 11.5000, 84214.406, 0
1741525071.1732197,2025-03-09-12-57-51, 52.6694908,-1.5230742,152.4450073,3,30,362, -83.000, 11.0000, 84214.406, 0
1741525071.4441507,2025-03-09-12-57-51, 52.6694908,-1.5230742,152.4429932,3,30,362, -86.000, 11.7500, 84189.219, 0
1741525071.6957865,2025-03-09-12-57-51, 52.6694908,-1.5230742,152.4530029,3,30,362, -86.000, 11.2500, 84214.406, 0
1741525071.8974519,2025-03-09-12-57-51, 52.6694908,-1.5230742,152.4620056,3,30,362, -94.000, 9.0000, 84189.219, 0
1741525072.2440548,2025-03-09-12-57-52, 52.6694908,-1.5230742,152.4559937,3,30,362, -77.500, -2.5000, 84214.406, -7
1741525072.972701,2025-03-09-12-57-52, 52.6694908,-161.5383759,100815.7578125,3,30,362, -94.000, 7.2500, 84164.031, -7
1741525073.550764,2025-03-09-12-57-53, 52.6694908,-1.5230737,152.4790039,3,30,362, -90.000, 10.5000, 84164.031, 0
1741525073.6841724,2025-03-09-12-57-53, 52.6694908,-1.5230737,152.4709930,3,30,362, -95.000, 7.7500, 84164.031, 0
1741525074.0213158,2025-03-09-12-57-54, 52.6694908,-1.5230737,152.4759979,3,29,362, -90.000, 11.0000, 84164.031, 0
1741525074.5164993,2025-03-09-12-57-54, 52.6694908,-1.5230736,152.5189972,3,30,362, -89.000, 11.5000, 84164.031, 0
1741525074.8398895,2025-03-09-12-57-54, 52.6694908,-1.5230736,100815.7734375,3,30,362, -88.000, 11.0000, 84164.031, -7
1741525075.095055,2025-03-09-12-57-55, 52.6694908,-1.5230738,152.4459991,3,29,362, -89.000, 10.2500, 84164.031, 0
1741525075.1761575,2025-03-09-12-57-55, 52.6694908,-1.5230742,152.4420013,3,30,362, -100.000, 3.0000, 84164.031, 0
1741525075.520716,2025-03-09-12-57-55, 52.6694908,-1.5230742,152.4380035,3,30,362, -96.000, 7.2500, 84138.844, 0
1741525075.6987925,2025-03-09-12-57-55, 52.6694908,-1.5230742,152.4270020,3,30,362, -99.000, 3.5000, 84164.031, 0
1741525075.948779,2025-03-09-12-57-55, 52.6694908,-1.5230743,152.4239960,3,30,362, -94.000, 8.5000, 84164.031, 0
1741525076.2256489,2025-03-09-12-57-56, 52.6694908,-1.5230743,152.4230042,3,30,362, -94.000, 2.0000, -39657.719, 0
1741525076.486428,2025-03-09-12-57-56, 52.6694908,-1.5230742,152.4100037,3,30,362, -98.000, 5.0000, 84138.844, 0
1741525076.6717353,2025-03-09-12-57-56, 52.6958504,-11.5894041,152.3849945,3,30,362, -92.000, 9.2500, 84164.031, -7
1741525076.884736,2025-03-09-12-57-56, 52.6694908,-1.5230742,152.3589935,3,30,362, -94.000, 9.0000, 84164.031, 0
1741525077.1523702,2025-03-09-12-57-57, 52.6694908,-1.5230742,152.3359985,3,30,362, -96.000, 6.2500, 84189.219, 0
1741525077.4632049,2025-03-09-12-57-57, 52.6694908,-1.5230742,152.3289948,3,30,362, -89.000, 11.7500, 84189.219, 0
1741525077.8797233,2025-03-09-12-57-57, 52.6694908,-1.5230742,152.3049927,3,30,362, -93.000, 9.5000, 84189.219, 0
1741525077.9809024,2025-03-09-12-57-57, 52.6694908,-1.5230739,152.2819977,3,30,362, -97.000, 5.7500, 84189.219, 0
1741525078.129632,2025-03-09-12-57-58, 52.6694908,-1.5230738,152.2839966,3,30,362, -89.000, 11.2500, 84189.219, 0
1741525078.484788,2025-03-09-12-57-58, 52.6694908,-1.5230737,152.2890015,3,30,362, -92.000, 9.2500, 84189.219, 0
1741525078.6678534,2025-03-09-12-57-58, 52.6694908,-1.5230737,152.2870026,3,29,362, -93.000, 8.5000, 84189.219, 0
1741525078.9412653,2025-03-09-12-57-58, 52.6694908,-1.5230737,152.2779999,3,30,362, -89.000, 8.5000, 84189.219, 0
1741525079.1921117,2025-03-09-12-57-59, 52.6694908,-1.5230736,152.2680054,3,30,362, -94.000, 7.5000, 84214.406, 0
1741525079.461366,2025-03-09-12-57-59, 52.6694908,-1.5230734,152.2579956,3,30,362, -84.000, 11.7500, 84415.906, 0
1741525079.661511,2025-03-09-12-57-59, 52.6694908,-1.5230733,152.2630005,3,30,362, -88.000, 12.0000, 84214.406, 0
1741525080.040785,2025-03-09-12-58-00, 52.6694908,-1.5230733,152.2720032,3,30,362, -90.000, 11.0000, 84239.594, 0
1741525080.178216,2025-03-09-12-58-00, 52.6694908,-1.5230732,274933.2187500,1,9,20919, -65.000, -12.0000, 84239.594, -7
1741525080.4398735,2025-03-09-12-58-00, 52.6694908,-1.5230731,152.2559967,3,30,362, -84.000, 12.7500, 84239.594, 0
1741525080.6907625,2025-03-09-12-58-00, 52.6694908,-1.5230732,152.2590027,3,30,362, -93.000, 9.2500, 84239.594, 0
1741525080.9250815,2025-03-09-12-58-00, 52.6694908,-1.5230733,152.2590027,3,30,362, -90.000, 11.0000, 84239.594, 0
1741525081.1640506,2025-03-09-12-58-01, 52.6694908,-1.5230732,152.2590027,3,30,362, -97.000, 6.2500, 84239.594, 0
1741525081.6566074,2025-03-09-12-58-01, 52.6694908,-1.5230730,152.2579956,3,30,362, -84.000, 8.2500, 84214.406, 0
1741525081.7711549,2025-03-09-12-58-01, 52.6694908,-1.5230730,152.2480011,3,30,362, -83.000, 5.0000, 84189.219, 0
1741525081.9557507,2025-03-09-12-58-01, 52.6694908,-1.5230728,152.2570038,3,30,362, -92.000, 5.2500, 84138.844, 0
1741525082.1507523,2025-03-09-12-58-02, 52.0402451,-0.8940047,268573.3750000,3,30,20832, -98.750, -5.2500, 84264.781, -7
1741525082.4757545,2025-03-09-12-58-02, 52.6694908,-1.5230727,152.2689972,3,30,362, -92.000, 8.7500, 84189.219, 0
1741525082.686914,2025-03-09-12-58-02, 52.6694908,-1.5230726,152.2720032,3,30,362, -91.000, 9.7500, 84164.031, 0
1741525083.0235121,2025-03-09-12-58-03, 52.0403442,-1.5230724,168.6660004,3,14,1898, -98.000, 0.5000, 23638.469, -7
1741525083.4675272,2025-03-09-12-58-03, -108.9939957,-11.5894012,152.2790070,3,30,362, -101.000, 1.2500, 84164.031, -7
1741525083.6853678,2025-03-09-12-58-03, 52.6694908,-1.5230722,152.2760010,3,30,362, -97.000, 5.7500, 84189.219, 0
1741525084.0107958,2025-03-09-12-58-04, 52.6694908,-1.5230722,152.2579956,3,30,362, -91.000, 10.2500, 84164.031, 0
1741525084.1947172,2025-03-09-12-58-04, 52.6694908,-1.5230724,152.2149963,3,30,362, -95.000, 7.2500, 84164.031, 0
1741525084.5364044,2025-03-09-12-58-04, 52.6694908,-1.5230722,152.2050018,3,30,362, -84.500, -1.5000, 84189.219, 0
1741525084.6801083,2025-03-09-12-58-04, 52.6694908,-1.5230719,152.2279968,3,30,362, -91.000, 10.7500, 84164.031, 0
1741525085.2367675,2025-03-09-12-58-05, 52.6694908,-1.5230720,152.2630005,3,29,362, -94.000, 7.7500, 84189.219, 0
1741525085.4424686,2025-03-09-12-58-05, 52.6694908,-1.5230719,152.2630005,3,30,362, -87.000, 12.7500, 84189.219, 0
1741525085.770405,2025-03-09-12-58-05, 52.6694908,-1.5230718,152.2660065,3,30,362, -89.000, 11.5000, 84164.031, 0
1741525085.9971783,2025-03-09-12-58-05, 52.6694908,-1.5230716,-1058916.7500000,3,20,362, -98.000, 1.5000, 84113.656, -7
1741525086.1573982,2025-03-09-12-58-06, 52.6694908,-1.5230715,152.2570038,3,30,362, -95.000, 6.5000, 84164.031, 0
1741525086.5272768,2025-03-09-12-58-06, 52.6694908,-1.5230715,152.2630005,3,30,362, -84.000, 12.5000, 84164.031, 0
1741525086.8443427,2025-03-09-12-58-06, 52.6694908,-1.5230714,152.2180023,3,30,362, -83.000, 11.5000, 84164.031, 0
1741525087.178907,2025-03-09-12-58-07, 52.6694908,-1.5230711,152.1609955,3,30,362, -84.000, 12.0000, 84164.031, 0
1741525087.4657724,2025-03-09-12-58-07, 52.6694908,-1.5230707,8838.6738281,3,18,362, -85.000, 8.7500, 84164.031, -7
1741525087.748896,2025-03-09-12-58-07, 52.6694908,-1.5230708,152.1410065,3,30,362, -87.000, 13.0000, 84164.031, 0
1741525087.9199886,2025-03-09-12-58-07, 52.6694908,-1.5230708,152.1580048,3,30,362, -86.000, 11.5000, 84164.031, 0
1741525088.1829975,2025-03-09-12-58-08, 52.6694908,-1.5230707,152.1950073,3,30,362, -84.000, 12.5000, 84138.844, 0
1741525088.4534447,2025-03-09-12-58-08, 52.6694908,-1.5230703,152.2220001,3,30,362, -88.250, -0.7500, 84138.844, 0
1741525088.6744714,2025-03-09-12-58-08, 52.6694908,-1.5230701,152.2209930,3,30,362, -93.000, 9.2500, 84138.844, 0
1741525088.9294286,2025-03-09-12-58-08, 52.6694908,-1.5230701,152.2100067,3,30,362, -90.000, 10.5000, 84113.656, 0
1741525089.1722188,2025-03-09-12-58-09, 52.6694908,-1.5230701,152.2100067,3,30,362, -87.000, 8.2500, 84113.656, 0
1741525089.5027044,2025-03-09-12-58-09, 52.6694908,-1.5230700,152.2290039,3,29,362, -99.000, 4.2500, 84189.219, 0
1741525089.711695,2025-03-09-12-58-09, 52.6703110,-1.5230699,152.2610016,3,30,362, -89.000, 11.2500, 84138.844, -7
1741525089.981999,2025-03-09-12-58-09, 52.6694908,-1.5230699,50483.9492187,3,30,362, -97.000, 5.0000, 84138.844, -7
1741525090.2404082,2025-03-09-12-58-10, 52.6694908,-1.5230699,152.3269958,3,30,362, -89.000, 11.2500, 84138.844, 0
1741525090.4941225,2025-03-09-12-58-10, 52.6694908,-1.5230697,152.3470001,3,30,362, -88.000, 3.2500, 84164.031, 0
1741525090.744637,2025-03-09-12-58-10, 52.6694908,-1.5230696,152.3549957,3,30,362, -82.000, 2.0000, 84138.844, -7
1741525090.98795,2025-03-09-12-58-10, 52.6694908,-1.5230696,152.3509979,3,30,362, -88.000, 12.0000, 84138.844, 0
1741525091.1612833,2025-03-09-12-58-11, 52.6694908,-1.5230697,152.3390045,3,30,362, -102.000, -1.0000, 84164.031, 0
1741525091.5430346,2025-03-09-12-58-11, 52.6694908,-1.5230699,152.3470001,3,30,362, -88.000, 11.2500, 84113.656, 0
1741525091.7280266,2025-03-09-12-58-11, 52.6694908,-1.5230697,152.3739929,3,30,362, -84.000, 11.5000, 84113.656, 0
1741525091.9070265,2025-03-09-12-58-11, 52.6694908,-1.5230697,152.3930054,3,28,362, -91.000, 8.2500, 84138.844, 0
1741525092.1480381,2025-03-09-12-58-12, 52.6573563,-11.5893993,152.4069977,3,30,362, -89.000, 10.7500, 84138.844, -7
1741525092.5191805,2025-03-09-12-58-12, 52.6694908,-1.5230697,152.3950043,3,29,362, -84.000, 13.2500, 84164.031, 0
1741525092.958903,2025-03-09-12-58-12, 52.6694908,-1.5230694,152.4010010,3,27,362, -86.000, 11.5000, 84088.469, 0
1741525093.1338882,2025-03-09-12-58-13, 52.6694908,-1.5230693,152.4129944,3,28,362, -96.000, 2.7500, 84088.469, 0
1741525093.6585872,2025-03-09-12-58-13, 52.6694908,-1.5230693,152.4349976,3,30,362, -96.000, 7.2500, 84113.656, 0
1741525093.926989,2025-03-09-12-58-13, 52.6694908,-1.5230693,152.4190063,3,30,362, -81.000, 14.0000, 84113.656, 0
1741525094.1893282,2025-03-09-12-58-14, 52.6694908,-1.5230693,152.4320068,3,30,362, -84.000, 8.5000, 84113.656, 0
1741525094.6601212,2025-03-09-12-58-14, 52.6694908,-1.5230689,152.5019989,3,29,362, -85.000, 12.0000, 84113.656, 0
1741525094.9548776,2025-03-09-12-58-14, 52.6694908,-1.5230687,152.5160065,3,30,362, -84.000, 12.0000, 84113.656, 0
1741525095.1859093,2025-03-09-12-58-15, 52.6694908,-1.5230687,152.5290070,3,30,362, -85.000, 12.2500, 84113.656, 0
1741525095.7551255,2025-03-09-12-58-15, 52.6694908,-1.5230690,152.5010071,3,30,362, -77.000, 12.7500, 84088.469, 0
1741525095.9730365,2025-03-09-12-58-15, 52.6694908,-1.5230694,152.4700012,3,30,362, -80.000, 12.5000, 84088.469, 0
1741525096.177962,2025-03-09-12-58-16, 52.6694908,-1.5230691,152.4790039,3,30,362, -81.000, 14.0000, 84088.469, 0
1741525096.4579496,2025-03-09-12-58-16, 52.6694908,-1.5230687,152.4949951,3,30,362, -78.000, 14.2500, 84088.469, 0
1741525096.7218974,2025-03-09-12-58-16, 52.6694908,-1.5230685,152.5079956,3,30,362, -88.000, 12.5000, 84063.281, 0
1741525096.9030647,2025-03-09-12-58-16, 52.6694908,-1.5230685,152.5030060,3,30,362, -85.000, 12.0000, 84063.281, 0
1741525097.1722515,2025-03-09-12-58-17, 52.6694908,-1.5230684,152.5050049,3,30,362, -81.000, 9.7500, 84038.094, 0
1741525097.6994915,2025-03-09-12-58-17, 52.6694908,-1.5230693,152.5209961,3,30,362, -81.000, 13.0000, 84164.031, 0
1741525098.0033367,2025-03-09-12-58-18, 52.6694908,-1.5230696,152.5330048,3,30,362, -81.000, 13.7500, 84063.281, 0
1741525098.1616757,2025-03-09-12-58-18, 52.6694908,-1.5230699,152.5599976,3,30,362, -82.000, 13.5000, 84063.281, 0
1741525098.4774282,2025-03-09-12-58-18, 52.6694908,-1.5230696,152.5679932,3,30,362, -88.000, 12.2500, 84012.906, 0
1741525098.683232,2025-03-09-12-58-18, 52.6694908,-1.5230694,152.5449982,3,29,362, -87.000, 12.5000, 84012.906, 0
1741525099.015379,2025-03-09-12-58-19, 52.6694908,-1.5230696,152.5290070,3,30,362, -89.000, 11.5000, 83987.719, 0
1741525099.3301132,2025-03-09-12-58-19, 52.6694908,-1.5230699,152.5240021,3,30,362, -87.000, -5.0000, 83987.719, -7
1741525099.461933,2025-03-09-12-58-19, 52.6694908,-1.5230701,152.5370026,3,30,362, -96.000, 6.5000, 83962.531, 0
1741525099.65819,2025-03-09-12-58-19, 52.6694908,-1.5230701,152.5440063,3,30,362, -91.000, 9.5000, 83962.531, 0
1741525099.9917235,2025-03-09-12-58-19, 52.6694908,-1.5230702,152.5749969,3,30,362, -86.000, 9.5000, 83962.531, 0
1741525100.273475,2025-03-09-12-58-20, 52.6694908,-1.5230703,152.5749969,3,30,362, -87.000, 11.2500, 83962.531, 0
1741525100.5167387,2025-03-09-12-58-20, 52.6694908,-1.5230701,152.5740051,3,30,362, -83.000, 12.7500, 83962.531, 0
1741525100.8325694,2025-03-09-12-58-20, 52.6694908,-1.5230699,152.5789948,3,30,362, -84.000, 12.0000, 83987.719, 0
1741525100.9451954,2025-03-09-12-58-20, 52.6694908,-1.5230699,152.5910034,3,30,362, -84.000, 12.5000, 84012.906, 0
1741525101.1730597,2025-03-09-12-58-21, 52.6694908,-1.5230699,152.5939941,3,30,362, -81.000, 14.2500, 84012.906, 0
1741525101.532864,2025-03-09-12-58-21, 52.6694908,-1.5230699,152.6000061,3,30,362, -81.000, 13.2500, 83987.719, 0
1741525101.700505,2025-03-09-12-58-21, 52.6694908,-1.5230699,152.6060028,3,30,362, -83.000, 13.5000, 83987.719, 0
1741525101.8994744,2025-03-09-12-58-21, 52.6694908,-1.5230699,152.6060028,3,30,362, -82.000, 14.2500, 83987.719, 0
1741525102.161255,2025-03-09-12-58-22, 52.6694908,-1.5230700,152.6150055,3,30,362, -82.000, 13.7500, 83962.531, 0
1741525102.5397794,2025-03-09-12-58-22, 52.6694908,-1.5230701,152.6080017,3,30,362, -79.000, -7.0000, 83987.719, 0
1741525102.9470122,2025-03-09-12-58-22, 52.6694908,-1.5230701,152.5980072,3,30,362, -88.000, 12.7500, 83912.156, 0
1741525103.284425,2025-03-09-12-58-23, 52.6694908,-1.5230701,152.5919952,3,30,362, -82.000, 13.2500, 83912.156, 0
1741525103.5147915,2025-03-09-12-58-23, 52.6694908,-1.5230702,152.5919952,3,30,362, -84.000, 12.0000, 83912.156, 0
1741525103.738763,2025-03-09-12-58-23, 52.6694908,-1.5230703,152.5839996,3,30,362, -92.000, 9.5000, 83886.969, 0
1741525103.932471,2025-03-09-12-58-23, 52.6694908,-1.5230703,152.5729980,3,30,362, -95.000, 8.2500, 83912.156, 0
1741525104.1587043,2025-03-09-12-58-24, 52.6694908,-1.5230702,152.5740051,3,30,362, -89.000, 11.0000, 83912.156, 0
1741525104.6775246,2025-03-09-12-58-24, 52.6694908,-1.5230703,152.5729980,3,30,362, -90.000, 10.5000, 83912.156, 0
1741525105.0429525,2025-03-09-12-58-25, 52.6694908,-1.5230705,152.5800018,3,30,362, -80.000, 10.0000, 83912.156, 0
1741525105.3469157,2025-03-09-12-58-25, 52.6694908,-1.5230706,152.5850067,3,30,362, -83.000, 12.0000, 83886.969, 0
1741525105.4864902,2025-03-09-12-58-25, 52.6694908,-1.5230706,152.5919952,3,30,362, -80.000, 12.7500, 83886.969, 0
1741525105.7458801,2025-03-09-12-58-25, 52.6694908,-1.5230706,152.5870056,3,30,362, -79.000, 12.0000, 83886.969, 0
1741525106.0287626,2025-03-09-12-58-26, 52.6694908,-1.5230707,152.5749969,3,30,362, -95.000, 6.0000, 83886.969, 0
1741525106.2494614,2025-03-09-12-58-26, 52.6694908,-1.5230707,152.5639954,3,30,362, -88.000, 6.5000, 83886.969, 0
1741525106.5380588,2025-03-09-12-58-26, 52.6694908,-1.5230707,152.5590057,3,30,362, -84.000, 13.7500, 83912.156, 0
1741525106.9696193,2025-03-09-12-58-26, 52.6694908,-1.5230708,152.5390015,3,30,362, -84.000, 12.5000, 83912.156, 0
1741525107.1929405,2025-03-09-12-58-27, 52.6694908,-1.5230709,152.5469971,3,30,362, -84.000, 12.0000, 83912.156, 0
1741525107.6079743,2025-03-09-12-58-27, 52.6694908,-1.5230708,152.5140076,3,30,362, -92.000, 9.7500, 83937.344, 0
1741525107.7336485,2025-03-09-12-58-27, 52.6694908,-1.5230708,152.4709930,3,30,362, -86.000, 11.7500, 83937.344, 0
1741525107.971944,2025-03-09-12-58-27, 52.6694908,-1.5230711,152.4380035,3,30,362, -93.000, 9.7500, 83937.344, 0
1741525108.1531286,2025-03-09-12-58-28, 52.6694908,-1.5230716,152.3780060,3,29,362, -86.000, 11.2500, 83962.531, 0
1741525108.6026301,2025-03-09-12-58-28, 52.6694908,-1.5230721,152.3170013,3,30,362, -93.000, 9.5000, 83987.719, 0
1741525108.762513,2025-03-09-12-58-28, 52.6694908,-1.5230718,152.3289948,3,30,362, -85.000, 10.2500, 83962.531, 0
1741525109.6089966,2025-03-09-12-58-29, 52.6694908,-1.5230709,152.4149933,3,30,362, -88.000, 12.5000, 83987.719, 0
1741525109.7410252,2025-03-09-12-58-29, 52.6694908,-1.5230706,152.4739990,3,30,362, -85.000, 11.7500, 83987.719, 0
1741525110.0922217,2025-03-09-12-58-30, 52.6694908,-1.5230705,-2138400.0000000,3,30,362, -90.000, 7.5000, 83962.531, -7
1741525110.1748073,2025-03-09-12-58-30, 52.6694908,-1.5230706,1073928.1250000,3,26,362, -89.000, 8.0000, 83962.531, -7
1741525110.6023247,2025-03-09-12-58-30, 52.6694908,-1.5230708,152.5399933,3,30,362, -91.000, 9.7500, 83987.719, 0
1741525110.9570444,2025-03-09-12-58-30, 52.6694908,-1.5230708,152.5319977,3,30,362, -99.000, 4.7500, 84012.906, 0
1741525111.3625777,2025-03-09-12-58-31, 52.6694908,-1.5230708,152.5169983,3,30,362, -99.000, 4.2500, 83987.719, 0
1741525111.5012062,2025-03-09-12-58-31, -162.0299072,-14.9448433,152.4940033,3,30,362, -89.000, 11.2500, 83962.531, -7
1741525111.6419616,2025-03-09-12-58-31, 52.6694908,-1.5230709,152.4660034,3,30,362, -83.000, 13.2500, 83962.531, 0
1741525111.9754705,2025-03-09-12-58-31, 52.6694908,-1.5230708,-1066524.6250000,3,30,362, -90.000, 7.2500, 83987.719, -7
1741525112.253681,2025-03-09-12-58-32, 52.6694908,-1.5230708,152.4389954,3,30,362, -91.000, 10.0000, 83987.719, 0
1741525112.493168,2025-03-09-12-58-32, 52.6694908,-1.5230707,152.4479980,3,29,362, -90.000, 11.0000, 83962.531, 0
1741525112.8157067,2025-03-09-12-58-32, 52.6694908,-1.5230705,152.4470062,3,30,362, -93.000, 9.2500, 83962.531, 0
1741525112.9008343,2025-03-09-12-58-32, 52.6694908,-1.5230705,152.4459991,3,30,362, -95.000, 7.5000, 83962.531, 0
1741525113.2346547,2025-03-09-12-58-33, 52.6694908,-1.5230703,152.4589996,3,30,362, -84.000, 12.0000, 83987.719, 0
1741525113.5695388,2025-03-09-12-58-33, 52.6694908,-1.5230703,152.4669952,3,30,362, -88.000, 10.7500, 83987.719, 0
1741525113.6971114,2025-03-09-12-58-33, 52.6694908,-1.5230703,152.4709930,3,30,362, -90.000, 11.0000, 83987.719, 0
1741525113.9365458,2025-03-09-12-58-33, 52.6694908,-1.5230702,152.4810028,3,29,362, -92.000, 9.5000, 83987.719, 0
1741525114.1879883,2025-03-09-12-58-34, 53.2946930,-11.5894003,152.4909973,3,30,362, -89.000, 10.7500, 83987.719, -7
1741525114.4912627,2025-03-09-12-58-34, 52.6694908,-1.5230703,152.4929962,3,29,362, -89.000, 11.7500, 84012.906, 0
1741525114.9671273,2025-03-09-12-58-34, 52.6694908,-1.5230701,152.4660034,3,29,362, -87.000, 12.5000, 84012.906, 0
1741525115.1899822,2025-03-09-12-58-35, 52.6694908,-1.5230700,152.4550018,3,29,362, -89.000, 11.5000, 84012.906, 0
1741525115.6617615,2025-03-09-12-58-35, 52.6694908,-1.5230700,152.4470062,2,62,24844, -89.000, 5.5000, 84038.094, -7
1741525115.8692837,2025-03-09-12-58-35, 52.6694908,-1.5230699,152.4510040,3,29,47825, -92.000, 3.0000, 84012.906, -7
1741525115.998699,2025-03-09-12-58-35, 52.6694908,-1.5230699,152.4380035,3,30,362, -95.000, 7.7500, 84012.906, 0
1741525116.214219,2025-03-09-12-58-36, 52.6694908,-1.5230699,152.4320068,3,30,362, -84.000, 11.7500, 84038.094, 0
1741525116.5491004,2025-03-09-12-58-36, 52.6694908,-1.5230699,152.4239960,3,30,362, -86.000, 12.2500, 83962.531, 0
1741525116.774409,2025-03-09-12-58-36, 52.6694908,-1.5230699,152.4049988,3,30,362, -87.000, 12.2500, 83937.344, 0
1741525116.9687428,2025-03-09-12-58-36, 52.6694908,-1.5230699,152.3869934,3,30,362, -83.000, 12.7500, 83987.719, 0
1741525117.307092,2025-03-09-12-58-37, 52.6694908,-1.5230699,-801122.8750000,3,22,362, -89.000, 6.5000, 83987.719, -7
1741525117.500448,2025-03-09-12-58-37, 52.6694908,-1.5230699,152.3820038,3,30,362, -87.000, 12.2500, 83987.719, 0
1741525117.6821077,2025-03-09-12-58-37, 52.6694908,-1.5230697,152.3910065,3,30,362, -84.000, 12.7500, 84012.906, 0
1741525117.9442706,2025-03-09-12-58-37, 52.6694908,-1.5230699,152.3970032,3,29,362, -83.000, 10.0000, 83987.719, 0
1741525118.2595127,2025-03-09-12-58-38, 52.6694908,-1.5230699,152.4019928,3,30,362, -90.000, 11.2500, 83962.531, 0
1741525118.9346716,2025-03-09-12-58-38, 52.6694908,-1.5230699,152.4040070,3,28,362, -90.000, 10.0000, 83987.719, 0
1741525119.2773364,2025-03-09-12-58-39, 52.6694908,-1.5230699,152.4080048,3,30,362, -97.000, 5.7500, 83962.531, 0
1741525119.4771478,2025-03-09-12-58-39, 52.6694908,-1.5230699,152.4100037,3,30,362, -88.000, 12.7500, 83937.344, 0
1741525119.664217,2025-03-09-12-58-39, 52.6694908,-1.5230702,152.4080048,3,30,362, -75.000, -8.0000, 83912.156, 0
1741525120.035489,2025-03-09-12-58-40, 52.6694908,-1.5230702,152.4109955,3,30,362, -89.000, 10.0000, 83912.156, 0
1741525120.2577388,2025-03-09-12-58-40, 52.6694908,-1.5230702,152.3919983,3,30,362, -81.000, 4.0000, 83912.156, 0
1741525120.4581835,2025-03-09-12-58-40, 52.6694908,-1.5230703,152.3899994,3,29,362, -90.000, 10.0000, 83912.156, 0
1741525120.6459937,2025-03-09-12-58-40, 52.6694908,-1.5230702,152.3979950,3,30,362, -83.000, 13.0000, 83912.156, 0
1741525120.962546,2025-03-09-12-58-40, 52.6694908,-1.5230702,13541.2138672,3,30,362, -82.000, 9.7500, 83912.156, -7
1741525121.2553897,2025-03-09-12-58-41, 52.6694908,-1.5230701,152.4320068,3,30,362, -94.000, 7.2500, 83912.156, 0
1741525121.7636957,2025-03-09-12-58-41, 52.6694908,-1.5230700,152.4499969,3,30,362, -96.000, 6.7500, 83912.156, 0
1741525121.9221637,2025-03-09-12-58-41, 52.6694908,-1.5230700,152.4450073,3,30,362, -88.000, 12.5000, 83886.969, 0
1741525122.228988,2025-03-09-12-58-42, 52.6694908,-1.5230701,152.4369965,3,30,362, -90.000, 10.0000, 83912.156, 0
1741525122.4398665,2025-03-09-12-58-42, 52.6694908,-1.5230702,152.4299927,1,30,2402, -88.000, 2.2500, 83886.969, -7
1741525122.6454191,2025-03-09-12-58-42, 52.6694908,-1.5230705,152.4230042,3,30,362, -91.000, 10.0000, 83886.969, 0
1741525122.9092324,2025-03-09-12-58-42, 52.6694908,-1.5230705,152.4160004,3,29,362, -89.000, 11.5000, 83886.969, 0
1741525123.185271,2025-03-09-12-58-43, 52.6694908,-161.9945068,100815.7109375,3,46,16458, -60.750, -11.2500, 83861.781, -7
1741525124.1736813,2025-03-09-12-58-44, 52.6694908,-1.5230705,152.4450073,3,30,362, -86.000, 11.7500, 83836.594, 0
1741525124.5025303,2025-03-09-12-58-44, 52.6694908,-1.5230705,152.4400024,3,30,362, -73.750, -10.2500, 83811.406, -7
1741525124.689151,2025-03-09-12-58-44, 52.6694908,-1.5230705,152.4479980,3,30,362, -88.000, 10.7500, 83836.594, 0
1741525124.8854785,2025-03-09-12-58-44, 52.6694908,-1.5230706,152.4539948,3,30,362, -93.000, 9.5000, 83861.781, 0
1741525125.2066326,2025-03-09-12-58-45, 52.6695023,92.3489456,738348.8125000,0,46,27617, -79.500, -1.5000, 83836.594, -7
1741525125.5642793,2025-03-09-12-58-45, 52.6694908,-1.5230706,152.4589996,3,30,362, -81.000, 13.0000, 83836.594, 0
1741525125.6713705,2025-03-09-12-58-45, 52.6694908,-1.5230706,152.4649963,3,30,362, -82.000, 8.7500, 83836.594, 0
1741525126.0248384,2025-03-09-12-58-46, 213.7287140,-23.3334503,152.4600067,3,30,362, -89.000, 11.0000, 83861.781, -7
1741525126.2626333,2025-03-09-12-58-46, 52.6694908,-1.5230708,152.4589996,3,30,362, -91.000, 8.7500, 83861.781, 0
1741525126.524093,2025-03-09-12-58-46, 52.6694908,-1.5230708,152.4649963,3,30,362, -91.000, 9.7500, 83836.594, 0
1741525126.9634488,2025-03-09-12-58-46, 52.6694908,-1.5230709,152.4880066,3,30,362, -81.000, 13.0000, 83836.594, 0
1741525127.2359946,2025-03-09-12-58-47, 52.6694908,-1.5230711,152.5000000,3,30,362, -80.000, 10.7500, 83861.781, 0
